student_id,student_name,subject,date,present,exam_number,exam_score
10,Mia Miller,Biology,14-01-2025,1,,
10,Mia Miller,Biology,15-01-2025,1,,
10,Mia Miller,Biology,16-01-2025,1,,
10,Mia Miller,Biology,17-01-2025,0,,
10,Mia Miller,Biology,18-01-2025,1,,
10,Mia Miller,Biology,19-01-2025,1,,
10,Mia Miller,Biology,20-01-2025,1,,
10,Mia Miller,Biology,21-01-2025,1,,
10,Mia Miller,Biology,22-01-2025,1,,
10,Mia Miller,Biology,23-01-2025,1,,
10,Mia Miller,Biology,24-01-2025,1,,
10,Mia Miller,Biology,25-01-2025,1,,
10,Mia Miller,Biology,26-01-2025,1,,
10,Mia Miller,Biology,27-01-2025,0,,
10,Mia Miller,Biology,28-01-2025,0,,
10,Mia Miller,Biology,29-01-2025,0,,
10,Mia Miller,Biology,30-01-2025,1,,
10,Mia Miller,Biology,31-01-2025,1,,
10,Mia Miller,Biology,01-02-2025,1,,
10,Mia Miller,Biology,02-02-2025,0,,
10,Mia Miller,Biology,03-02-2025,1,,
10,Mia Miller,Biology,04-02-2025,1,,
10,Mia Miller,Biology,05-02-2025,1,,
10,Mia Miller,Biology,06-02-2025,1,,
10,Mia Miller,Biology,07-02-2025,1,,
10,Mia Miller,Biology,08-02-2025,1,,
10,Mia Miller,Biology,09-02-2025,1,,
10,Mia Miller,Biology,10-02-2025,1,,
10,Mia Miller,Biology,11-02-2025,1,,
10,Mia Miller,Biology,12-02-2025,1,,
10,Mia Miller,Biology,13-02-2025,1,,
10,Mia Miller,Biology,14-02-2025,1,,
10,Mia Miller,Biology,15-02-2025,1,,
10,Mia Miller,Biology,16-02-2025,0,,
10,Mia Miller,Biology,17-02-2025,0,,
10,Mia Miller,Biology,18-02-2025,0,,
10,Mia Miller,Biology,19-02-2025,1,,
10,Mia Miller,Biology,20-02-2025,1,,
10,Mia Miller,Biology,21-02-2025,0,,
10,Mia Miller,Biology,22-02-2025,1,,
10,Mia Miller,Biology,23-02-2025,0,1,92.5
10,Mia Miller,Biology,24-02-2025,1,2,65.6
10,Mia Miller,Biology,25-02-2025,1,,
10,Mia Miller,Biology,26-02-2025,0,,
10,Mia Miller,Biology,27-02-2025,1,,
10,Mia Miller,Biology,28-02-2025,0,,
11,Michael Jackson,Biology,01-01-2025,1,,
11,Michael Jackson,Biology,02-01-2025,0,,
11,Michael Jackson,Biology,03-01-2025,1,,
11,Michael Jackson,Biology,04-01-2025,1,,
11,Michael Jackson,Biology,05-01-2025,1,,
11,Michael Jackson,Biology,06-01-2025,1,1,73.5
11,Michael Jackson,Biology,07-01-2025,1,,
11,Michael Jackson,Biology,08-01-2025,1,,
11,Michael Jackson,Biology,09-01-2025,0,,
11,Michael Jackson,Biology,10-01-2025,1,,
11,Michael Jackson,Biology,11-01-2025,0,,
11,Michael Jackson,Biology,12-01-2025,0,,
11,Michael Jackson,Biology,13-01-2025,0,,
11,Michael Jackson,Biology,14-01-2025,1,,
11,Michael Jackson,Biology,15-01-2025,0,,
11,Michael Jackson,Biology,16-01-2025,1,,
11,Michael Jackson,Biology,17-01-2025,1,,
11,Michael Jackson,Biology,18-01-2025,1,,
11,Michael Jackson,Biology,19-01-2025,1,,
11,Michael Jackson,Biology,20-01-2025,1,,
11,Michael Jackson,Biology,21-01-2025,0,,
11,Michael Jackson,Biology,22-01-2025,0,,
11,Michael Jackson,Biology,23-01-2025,1,,
11,Michael Jackson,Biology,24-01-2025,1,,
11,Michael Jackson,Biology,25-01-2025,1,,
11,Michael Jackson,Biology,26-01-2025,1,,
11,Michael Jackson,Biology,27-01-2025,1,,
11,Michael Jackson,Biology,28-01-2025,1,,
11,Michael Jackson,Biology,29-01-2025,0,,
11,Michael Jackson,Biology,30-01-2025,1,,
11,Michael Jackson,Biology,31-01-2025,0,,
11,Michael Jackson,Biology,01-02-2025,1,2,59.9
11,Michael Jackson,Biology,02-02-2025,0,,
11,Michael Jackson,Biology,03-02-2025,1,,
11,Michael Jackson,Biology,04-02-2025,0,,
11,Michael Jackson,Biology,05-02-2025,1,,
11,Michael Jackson,Biology,06-02-2025,1,,
11,Michael Jackson,Biology,07-02-2025,1,,
11,Michael Jackson,Biology,08-02-2025,1,,
11,Michael Jackson,Biology,09-02-2025,1,,
11,Michael Jackson,Biology,10-02-2025,1,,
11,Michael Jackson,Biology,11-02-2025,0,,
11,Michael Jackson,Biology,12-02-2025,0,,
11,Michael Jackson,Biology,13-02-2025,1,,
11,Michael Jackson,Biology,14-02-2025,1,,
11,Michael Jackson,Biology,15-02-2025,1,,
11,Michael Jackson,Biology,16-02-2025,1,,
11,Michael Jackson,Biology,17-02-2025,1,,
11,Michael Jackson,Biology,18-02-2025,1,,
11,Michael Jackson,Biology,19-02-2025,1,,
11,Michael Jackson,Biology,20-02-2025,1,,
11,Michael Jackson,Biology,21-02-2025,0,,
11,Michael Jackson,Biology,22-02-2025,0,,
11,Michael Jackson,Biology,23-02-2025,1,,
11,Michael Jackson,Biology,24-02-2025,1,,
11,Michael Jackson,Biology,25-02-2025,1,,
11,Michael Jackson,Biology,26-02-2025,1,,
11,Michael Jackson,Biology,27-02-2025,0,,
11,Michael Jackson,Biology,28-02-2025,1,,
12,Emily Jackson,Mathematics,01-01-2025,1,,
12,Emily Jackson,Mathematics,02-01-2025,0,,
12,Emily Jackson,Mathematics,03-01-2025,0,,
12,Emily Jackson,Mathematics,04-01-2025,0,,
12,Emily Jackson,Mathematics,05-01-2025,0,,
12,Emily Jackson,Mathematics,06-01-2025,0,,
12,Emily Jackson,Mathematics,07-01-2025,1,,
12,Emily Jackson,Mathematics,08-01-2025,0,,
12,Emily Jackson,Mathematics,09-01-2025,0,,
12,Emily Jackson,Mathematics,10-01-2025,0,,
12,Emily Jackson,Mathematics,11-01-2025,1,,
12,Emily Jackson,Mathematics,12-01-2025,0,,
12,Emily Jackson,Mathematics,13-01-2025,0,,
12,Emily Jackson,Mathematics,14-01-2025,0,,
12,Emily Jackson,Mathematics,15-01-2025,0,,
12,Emily Jackson,Mathematics,16-01-2025,0,,
12,Emily Jackson,Mathematics,17-01-2025,0,,
12,Emily Jackson,Mathematics,18-01-2025,0,,
12,Emily Jackson,Mathematics,19-01-2025,0,,
12,Emily Jackson,Mathematics,20-01-2025,1,,
12,Emily Jackson,Mathematics,21-01-2025,0,,
12,Emily Jackson,Mathematics,22-01-2025,0,,
12,Emily Jackson,Mathematics,23-01-2025,1,,
12,Emily Jackson,Mathematics,24-01-2025,0,,
12,Emily Jackson,Mathematics,25-01-2025,0,1,67.1
12,Emily Jackson,Mathematics,26-01-2025,1,,
12,Emily Jackson,Mathematics,27-01-2025,1,,
12,Emily Jackson,Mathematics,28-01-2025,0,,
12,Emily Jackson,Mathematics,29-01-2025,0,,
12,Emily Jackson,Mathematics,30-01-2025,0,,
12,Emily Jackson,Mathematics,31-01-2025,0,,
12,Emily Jackson,Mathematics,01-02-2025,0,,
12,Emily Jackson,Mathematics,02-02-2025,0,,
12,Emily Jackson,Mathematics,03-02-2025,0,,
12,Emily Jackson,Mathematics,04-02-2025,0,,
12,Emily Jackson,Mathematics,05-02-2025,0,,
12,Emily Jackson,Mathematics,06-02-2025,0,,
12,Emily Jackson,Mathematics,07-02-2025,1,,
12,Emily Jackson,Mathematics,08-02-2025,0,,
12,Emily Jackson,Mathematics,09-02-2025,0,,
12,Emily Jackson,Mathematics,10-02-2025,0,,
12,Emily Jackson,Mathematics,11-02-2025,0,,
12,Emily Jackson,Mathematics,12-02-2025,0,,
12,Emily Jackson,Mathematics,13-02-2025,0,,
12,Emily Jackson,Mathematics,14-02-2025,1,,
12,Emily Jackson,Mathematics,15-02-2025,1,,
12,Emily Jackson,Mathematics,16-02-2025,0,,
12,Emily Jackson,Mathematics,17-02-2025,0,,
12,Emily Jackson,Mathematics,18-02-2025,0,,
12,Emily Jackson,Mathematics,19-02-2025,0,,
12,Emily Jackson,Mathematics,20-02-2025,0,,
12,Emily Jackson,Mathematics,21-02-2025,0,,
12,Emily Jackson,Mathematics,22-02-2025,0,,
12,Emily Jackson,Mathematics,23-02-2025,0,,
12,Emily Jackson,Mathematics,24-02-2025,0,,
12,Emily Jackson,Mathematics,25-02-2025,0,,
12,Emily Jackson,Mathematics,26-02-2025,1,,
12,Emily Jackson,Mathematics,27-02-2025,0,,
12,Emily Jackson,Mathematics,28-02-2025,0,,
13,Vivaan Thompson,Physics,01-01-2025,1,,
13,Vivaan Thompson,Physics,02-01-2025,1,,
13,Vivaan Thompson,Physics,03-01-2025,1,,
13,Vivaan Thompson,Physics,04-01-2025,0,,
13,Vivaan Thompson,Physics,05-01-2025,0,,
13,Vivaan Thompson,Physics,06-01-2025,1,,
13,Vivaan Thompson,Physics,07-01-2025,0,,
13,Vivaan Thompson,Physics,08-01-2025,0,,
13,Vivaan Thompson,Physics,09-01-2025,0,,
13,Vivaan Thompson,Physics,10-01-2025,0,,
13,Vivaan Thompson,Physics,11-01-2025,1,,
13,Vivaan Thompson,Physics,12-01-2025,0,,
13,Vivaan Thompson,Physics,13-01-2025,0,,
13,Vivaan Thompson,Physics,14-01-2025,1,,
13,Vivaan Thompson,Physics,15-01-2025,0,,
13,Vivaan Thompson,Physics,16-01-2025,1,,
13,Vivaan Thompson,Physics,17-01-2025,1,,
13,Vivaan Thompson,Physics,18-01-2025,1,,
13,Vivaan Thompson,Physics,19-01-2025,1,,
13,Vivaan Thompson,Physics,20-01-2025,0,,
13,Vivaan Thompson,Physics,21-01-2025,0,,
13,Vivaan Thompson,Physics,22-01-2025,1,,
13,Vivaan Thompson,Physics,23-01-2025,0,,
13,Vivaan Thompson,Physics,24-01-2025,0,,
13,Vivaan Thompson,Physics,25-01-2025,1,,
13,Vivaan Thompson,Physics,26-01-2025,0,,
13,Vivaan Thompson,Physics,27-01-2025,1,,
13,Vivaan Thompson,Physics,28-01-2025,0,,
13,Vivaan Thompson,Physics,29-01-2025,0,,
13,Vivaan Thompson,Physics,30-01-2025,1,,
13,Vivaan Thompson,Physics,31-01-2025,1,,
13,Vivaan Thompson,Physics,01-02-2025,1,,
13,Vivaan Thompson,Physics,02-02-2025,1,,
13,Vivaan Thompson,Physics,03-02-2025,1,,
13,Vivaan Thompson,Physics,04-02-2025,0,,
13,Vivaan Thompson,Physics,05-02-2025,0,,
13,Vivaan Thompson,Physics,06-02-2025,1,,
13,Vivaan Thompson,Physics,07-02-2025,0,,
13,Vivaan Thompson,Physics,08-02-2025,0,,
13,Vivaan Thompson,Physics,09-02-2025,0,,
13,Vivaan Thompson,Physics,10-02-2025,0,,
13,Vivaan Thompson,Physics,11-02-2025,1,,
13,Vivaan Thompson,Physics,12-02-2025,0,,
13,Vivaan Thompson,Physics,13-02-2025,1,,
13,Vivaan Thompson,Physics,14-02-2025,0,,
13,Vivaan Thompson,Physics,15-02-2025,0,,
13,Vivaan Thompson,Physics,16-02-2025,1,,
13,Vivaan Thompson,Physics,17-02-2025,0,,
13,Vivaan Thompson,Physics,18-02-2025,0,,
13,Vivaan Thompson,Physics,19-02-2025,1,,
13,Vivaan Thompson,Physics,20-02-2025,1,,
13,Vivaan Thompson,Physics,21-02-2025,1,,
13,Vivaan Thompson,Physics,22-02-2025,1,,
13,Vivaan Thompson,Physics,23-02-2025,0,,
13,Vivaan Thompson,Physics,24-02-2025,1,,
13,Vivaan Thompson,Physics,25-02-2025,0,,
13,Vivaan Thompson,Physics,26-02-2025,1,,
13,Vivaan Thompson,Physics,27-02-2025,1,,
13,Vivaan Thompson,Physics,28-02-2025,1,,
14,Olivia Wilson,Physics,01-01-2025,1,,
14,Olivia Wilson,Physics,02-01-2025,1,,
14,Olivia Wilson,Physics,03-01-2025,1,,
14,Olivia Wilson,Physics,04-01-2025,1,,
14,Olivia Wilson,Physics,05-01-2025,1,,
14,Olivia Wilson,Physics,06-01-2025,1,,
14,Olivia Wilson,Physics,07-01-2025,1,,
14,Olivia Wilson,Physics,08-01-2025,1,,
14,Olivia Wilson,Physics,09-01-2025,1,,
14,Olivia Wilson,Physics,10-01-2025,1,,
14,Olivia Wilson,Physics,11-01-2025,1,,
14,Olivia Wilson,Physics,12-01-2025,0,,
14,Olivia Wilson,Physics,13-01-2025,1,,
14,Olivia Wilson,Physics,14-01-2025,1,,
14,Olivia Wilson,Physics,15-01-2025,1,,
14,Olivia Wilson,Physics,16-01-2025,1,,
14,Olivia Wilson,Physics,17-01-2025,1,,
14,Olivia Wilson,Physics,18-01-2025,1,,
14,Olivia Wilson,Physics,19-01-2025,1,,
14,Olivia Wilson,Physics,20-01-2025,1,,
14,Olivia Wilson,Physics,21-01-2025,1,,
14,Olivia Wilson,Physics,22-01-2025,1,,
14,Olivia Wilson,Physics,23-01-2025,1,,
14,Olivia Wilson,Physics,24-01-2025,1,,
14,Olivia Wilson,Physics,25-01-2025,1,,
14,Olivia Wilson,Physics,26-01-2025,1,,
14,Olivia Wilson,Physics,27-01-2025,1,,
14,Olivia Wilson,Physics,28-01-2025,1,,
14,Olivia Wilson,Physics,29-01-2025,1,,
14,Olivia Wilson,Physics,30-01-2025,1,,
14,Olivia Wilson,Physics,31-01-2025,1,,
14,Olivia Wilson,Physics,01-02-2025,1,,
14,Olivia Wilson,Physics,02-02-2025,1,,
14,Olivia Wilson,Physics,03-02-2025,1,,
14,Olivia Wilson,Physics,04-02-2025,1,,
14,Olivia Wilson,Physics,05-02-2025,1,,
14,Olivia Wilson,Physics,06-02-2025,1,,
14,Olivia Wilson,Physics,07-02-2025,1,,
14,Olivia Wilson,Physics,08-02-2025,1,,
14,Olivia Wilson,Physics,09-02-2025,1,,
14,Olivia Wilson,Physics,10-02-2025,1,1,69.5
14,Olivia Wilson,Physics,11-02-2025,1,,
14,Olivia Wilson,Physics,12-02-2025,1,,
14,Olivia Wilson,Physics,13-02-2025,1,,
14,Olivia Wilson,Physics,14-02-2025,1,,
14,Olivia Wilson,Physics,15-02-2025,1,2,78.8
14,Olivia Wilson,Physics,16-02-2025,1,,
14,Olivia Wilson,Physics,17-02-2025,1,,
14,Olivia Wilson,Physics,18-02-2025,1,,
14,Olivia Wilson,Physics,19-02-2025,1,,
14,Olivia Wilson,Physics,20-02-2025,1,,
14,Olivia Wilson,Physics,21-02-2025,1,,
14,Olivia Wilson,Physics,22-02-2025,1,,
14,Olivia Wilson,Physics,23-02-2025,1,3,54.6
14,Olivia Wilson,Physics,24-02-2025,1,,
14,Olivia Wilson,Physics,25-02-2025,1,4,60.6
14,Olivia Wilson,Physics,26-02-2025,1,,
14,Olivia Wilson,Physics,27-02-2025,1,,
14,Olivia Wilson,Physics,28-02-2025,1,,
15,Ava Thompson,Chemistry,01-01-2025,0,,
15,Ava Thompson,Chemistry,02-01-2025,0,,
15,Ava Thompson,Chemistry,03-01-2025,0,,
15,Ava Thompson,Chemistry,04-01-2025,0,,
15,Ava Thompson,Chemistry,05-01-2025,0,,
15,Ava Thompson,Chemistry,06-01-2025,0,,
15,Ava Thompson,Chemistry,07-01-2025,0,,
15,Ava Thompson,Chemistry,08-01-2025,0,,
15,Ava Thompson,Chemistry,09-01-2025,0,,
15,Ava Thompson,Chemistry,10-01-2025,0,,
15,Ava Thompson,Chemistry,11-01-2025,0,,
15,Ava Thompson,Chemistry,12-01-2025,1,,
15,Ava Thompson,Chemistry,13-01-2025,0,,
15,Ava Thompson,Chemistry,14-01-2025,0,,
15,Ava Thompson,Chemistry,15-01-2025,0,,
15,Ava Thompson,Chemistry,16-01-2025,0,,
15,Ava Thompson,Chemistry,17-01-2025,0,,
15,Ava Thompson,Chemistry,18-01-2025,0,,
15,Ava Thompson,Chemistry,19-01-2025,0,,
15,Ava Thompson,Chemistry,20-01-2025,0,,
15,Ava Thompson,Chemistry,21-01-2025,1,,
15,Ava Thompson,Chemistry,22-01-2025,0,,
15,Ava Thompson,Chemistry,23-01-2025,0,,
15,Ava Thompson,Chemistry,24-01-2025,0,,
15,Ava Thompson,Chemistry,25-01-2025,0,,
15,Ava Thompson,Chemistry,26-01-2025,0,,
15,Ava Thompson,Chemistry,27-01-2025,0,,
15,Ava Thompson,Chemistry,28-01-2025,1,,
15,Ava Thompson,Chemistry,29-01-2025,0,,
15,Ava Thompson,Chemistry,30-01-2025,0,,
15,Ava Thompson,Chemistry,31-01-2025,0,,
15,Ava Thompson,Chemistry,01-02-2025,1,1,58.4
15,Ava Thompson,Chemistry,02-02-2025,1,,
15,Ava Thompson,Chemistry,03-02-2025,0,,
15,Ava Thompson,Chemistry,04-02-2025,0,,
15,Ava Thompson,Chemistry,05-02-2025,0,,
15,Ava Thompson,Chemistry,06-02-2025,1,2,96.6
15,Ava Thompson,Chemistry,07-02-2025,0,,
15,Ava Thompson,Chemistry,08-02-2025,0,3,61.2
15,Ava Thompson,Chemistry,09-02-2025,1,,
15,Ava Thompson,Chemistry,10-02-2025,0,,
15,Ava Thompson,Chemistry,11-02-2025,1,,
15,Ava Thompson,Chemistry,12-02-2025,0,,
15,Ava Thompson,Chemistry,13-02-2025,0,,
15,Ava Thompson,Chemistry,14-02-2025,0,,
15,Ava Thompson,Chemistry,15-02-2025,0,,
15,Ava Thompson,Chemistry,16-02-2025,0,,
15,Ava Thompson,Chemistry,17-02-2025,0,,
15,Ava Thompson,Chemistry,18-02-2025,0,,
15,Ava Thompson,Chemistry,19-02-2025,0,,
15,Ava Thompson,Chemistry,20-02-2025,0,,
15,Ava Thompson,Chemistry,21-02-2025,1,,
15,Ava Thompson,Chemistry,22-02-2025,0,,
15,Ava Thompson,Chemistry,23-02-2025,0,,
15,Ava Thompson,Chemistry,24-02-2025,0,,
15,Ava Thompson,Chemistry,25-02-2025,0,,
15,Ava Thompson,Chemistry,26-02-2025,0,,
15,Ava Thompson,Chemistry,27-02-2025,1,,
15,Ava Thompson,Chemistry,28-02-2025,0,,
16,Ava Martinez,Mathematics,01-01-2025,1,,
16,Ava Martinez,Mathematics,02-01-2025,1,,
16,Ava Martinez,Mathematics,03-01-2025,1,,
16,Ava Martinez,Mathematics,04-01-2025,1,,
16,Ava Martinez,Mathematics,05-01-2025,1,,
16,Ava Martinez,Mathematics,06-01-2025,1,,
16,Ava Martinez,Mathematics,07-01-2025,1,,
16,Ava Martinez,Mathematics,08-01-2025,1,,
16,Ava Martinez,Mathematics,09-01-2025,1,,
16,Ava Martinez,Mathematics,10-01-2025,1,,
16,Ava Martinez,Mathematics,11-01-2025,1,,
16,Ava Martinez,Mathematics,12-01-2025,1,,
16,Ava Martinez,Mathematics,13-01-2025,1,,
16,Ava Martinez,Mathematics,14-01-2025,1,,
16,Ava Martinez,Mathematics,15-01-2025,1,,
16,Ava Martinez,Mathematics,16-01-2025,1,,
16,Ava Martinez,Mathematics,17-01-2025,1,,
16,Ava Martinez,Mathematics,18-01-2025,1,,
16,Ava Martinez,Mathematics,19-01-2025,1,,
16,Ava Martinez,Mathematics,20-01-2025,1,,
16,Ava Martinez,Mathematics,21-01-2025,1,,
16,Ava Martinez,Mathematics,22-01-2025,1,,
16,Ava Martinez,Mathematics,23-01-2025,0,,
16,Ava Martinez,Mathematics,24-01-2025,1,,
16,Ava Martinez,Mathematics,25-01-2025,1,1,94.3
16,Ava Martinez,Mathematics,26-01-2025,1,,
16,Ava Martinez,Mathematics,27-01-2025,0,,
16,Ava Martinez,Mathematics,28-01-2025,1,,
16,Ava Martinez,Mathematics,29-01-2025,1,,
16,Ava Martinez,Mathematics,30-01-2025,1,,
16,Ava Martinez,Mathematics,31-01-2025,1,,
16,Ava Martinez,Mathematics,01-02-2025,1,2,83.9
16,Ava Martinez,Mathematics,02-02-2025,1,,
16,Ava Martinez,Mathematics,03-02-2025,1,,
16,Ava Martinez,Mathematics,04-02-2025,1,,
16,Ava Martinez,Mathematics,05-02-2025,1,,
16,Ava Martinez,Mathematics,06-02-2025,1,,
16,Ava Martinez,Mathematics,07-02-2025,1,,
16,Ava Martinez,Mathematics,08-02-2025,1,,
16,Ava Martinez,Mathematics,09-02-2025,1,,
16,Ava Martinez,Mathematics,10-02-2025,1,,
16,Ava Martinez,Mathematics,11-02-2025,1,,
16,Ava Martinez,Mathematics,12-02-2025,1,,
16,Ava Martinez,Mathematics,13-02-2025,1,,
16,Ava Martinez,Mathematics,14-02-2025,1,,
16,Ava Martinez,Mathematics,15-02-2025,1,,
16,Ava Martinez,Mathematics,16-02-2025,1,,
16,Ava Martinez,Mathematics,17-02-2025,1,,
16,Ava Martinez,Mathematics,18-02-2025,1,,
16,Ava Martinez,Mathematics,19-02-2025,1,,
16,Ava Martinez,Mathematics,20-02-2025,1,,
16,Ava Martinez,Mathematics,21-02-2025,1,,
16,Ava Martinez,Mathematics,22-02-2025,1,,
16,Ava Martinez,Mathematics,23-02-2025,1,,
16,Ava Martinez,Mathematics,24-02-2025,1,,
16,Ava Martinez,Mathematics,25-02-2025,1,,
16,Ava Martinez,Mathematics,26-02-2025,1,,
16,Ava Martinez,Mathematics,27-02-2025,1,,
16,Ava Martinez,Mathematics,28-02-2025,1,,
17,Noah Moore,Chemistry,01-01-2025,0,,
17,Noah Moore,Chemistry,02-01-2025,0,,
17,Noah Moore,Chemistry,03-01-2025,0,,
17,Noah Moore,Chemistry,04-01-2025,0,,
17,Noah Moore,Chemistry,05-01-2025,0,,
17,Noah Moore,Chemistry,06-01-2025,1,,
17,Noah Moore,Chemistry,07-01-2025,0,,
17,Noah Moore,Chemistry,08-01-2025,0,,
17,Noah Moore,Chemistry,09-01-2025,0,,
17,Noah Moore,Chemistry,10-01-2025,0,,
17,Noah Moore,Chemistry,11-01-2025,0,,
17,Noah Moore,Chemistry,12-01-2025,0,1,68.2
17,Noah Moore,Chemistry,13-01-2025,0,,
17,Noah Moore,Chemistry,14-01-2025,1,,
17,Noah Moore,Chemistry,15-01-2025,1,,
17,Noah Moore,Chemistry,16-01-2025,1,,
17,Noah Moore,Chemistry,17-01-2025,0,,
17,Noah Moore,Chemistry,18-01-2025,1,2,66.7
17,Noah Moore,Chemistry,19-01-2025,0,,
17,Noah Moore,Chemistry,20-01-2025,0,,
17,Noah Moore,Chemistry,21-01-2025,0,3,88.7
17,Noah Moore,Chemistry,22-01-2025,0,,
17,Noah Moore,Chemistry,23-01-2025,0,,
17,Noah Moore,Chemistry,24-01-2025,0,,
17,Noah Moore,Chemistry,25-01-2025,0,,
17,Noah Moore,Chemistry,26-01-2025,1,,
17,Noah Moore,Chemistry,27-01-2025,1,,
17,Noah Moore,Chemistry,28-01-2025,0,,
17,Noah Moore,Chemistry,29-01-2025,0,,
17,Noah Moore,Chemistry,30-01-2025,1,,
17,Noah Moore,Chemistry,31-01-2025,0,,
17,Noah Moore,Chemistry,01-02-2025,0,,
17,Noah Moore,Chemistry,02-02-2025,0,,
17,Noah Moore,Chemistry,03-02-2025,1,,
17,Noah Moore,Chemistry,04-02-2025,0,,
17,Noah Moore,Chemistry,05-02-2025,0,,
17,Noah Moore,Chemistry,06-02-2025,0,,
17,Noah Moore,Chemistry,07-02-2025,1,,
17,Noah Moore,Chemistry,08-02-2025,0,,
17,Noah Moore,Chemistry,09-02-2025,0,,
17,Noah Moore,Chemistry,10-02-2025,1,4,72.9
17,Noah Moore,Chemistry,11-02-2025,0,,
17,Noah Moore,Chemistry,12-02-2025,0,,
17,Noah Moore,Chemistry,13-02-2025,1,,
17,Noah Moore,Chemistry,14-02-2025,0,,
17,Noah Moore,Chemistry,15-02-2025,0,,
17,Noah Moore,Chemistry,16-02-2025,0,,
17,Noah Moore,Chemistry,17-02-2025,0,,
17,Noah Moore,Chemistry,18-02-2025,0,,
17,Noah Moore,Chemistry,19-02-2025,0,,
17,Noah Moore,Chemistry,20-02-2025,0,,
17,Noah Moore,Chemistry,21-02-2025,0,,
17,Noah Moore,Chemistry,22-02-2025,0,,
17,Noah Moore,Chemistry,23-02-2025,0,,
17,Noah Moore,Chemistry,24-02-2025,0,,
17,Noah Moore,Chemistry,25-02-2025,1,,
17,Noah Moore,Chemistry,26-02-2025,0,,
17,Noah Moore,Chemistry,27-02-2025,1,,
17,Noah Moore,Chemistry,28-02-2025,1,,
18,Noah Wilson,Physics,01-01-2025,1,,
18,Noah Wilson,Physics,02-01-2025,1,,
18,Noah Wilson,Physics,03-01-2025,0,,
18,Noah Wilson,Physics,04-01-2025,1,,
18,Noah Wilson,Physics,05-01-2025,1,,
18,Noah Wilson,Physics,06-01-2025,1,,
18,Noah Wilson,Physics,07-01-2025,1,,
18,Noah Wilson,Physics,08-01-2025,0,,
18,Noah Wilson,Physics,09-01-2025,1,,
18,Noah Wilson,Physics,10-01-2025,0,,
18,Noah Wilson,Physics,11-01-2025,0,,
18,Noah Wilson,Physics,12-01-2025,0,,
18,Noah Wilson,Physics,13-01-2025,0,,
18,Noah Wilson,Physics,14-01-2025,1,,
18,Noah Wilson,Physics,15-01-2025,0,,
18,Noah Wilson,Physics,16-01-2025,0,,
18,Noah Wilson,Physics,17-01-2025,0,,
18,Noah Wilson,Physics,18-01-2025,1,,
18,Noah Wilson,Physics,19-01-2025,1,,
18,Noah Wilson,Physics,20-01-2025,0,1,84.4
18,Noah Wilson,Physics,21-01-2025,1,,
18,Noah Wilson,Physics,22-01-2025,1,,
18,Noah Wilson,Physics,23-01-2025,1,,
18,Noah Wilson,Physics,24-01-2025,0,,
18,Noah Wilson,Physics,25-01-2025,1,,
18,Noah Wilson,Physics,26-01-2025,0,,
18,Noah Wilson,Physics,27-01-2025,1,,
18,Noah Wilson,Physics,28-01-2025,1,,
18,Noah Wilson,Physics,29-01-2025,1,,
18,Noah Wilson,Physics,30-01-2025,0,,
18,Noah Wilson,Physics,31-01-2025,0,,
18,Noah Wilson,Physics,01-02-2025,0,,
18,Noah Wilson,Physics,02-02-2025,1,,
18,Noah Wilson,Physics,03-02-2025,1,,
18,Noah Wilson,Physics,04-02-2025,1,,
18,Noah Wilson,Physics,05-02-2025,0,,
18,Noah Wilson,Physics,06-02-2025,1,,
18,Noah Wilson,Physics,07-02-2025,0,,
18,Noah Wilson,Physics,08-02-2025,0,,
18,Noah Wilson,Physics,09-02-2025,1,,
18,Noah Wilson,Physics,10-02-2025,1,,
18,Noah Wilson,Physics,11-02-2025,0,,
18,Noah Wilson,Physics,12-02-2025,1,,
18,Noah Wilson,Physics,13-02-2025,0,,
18,Noah Wilson,Physics,14-02-2025,1,,
18,Noah Wilson,Physics,15-02-2025,0,,
18,Noah Wilson,Physics,16-02-2025,0,,
18,Noah Wilson,Physics,17-02-2025,1,,
18,Noah Wilson,Physics,18-02-2025,0,,
18,Noah Wilson,Physics,19-02-2025,1,,
18,Noah Wilson,Physics,20-02-2025,0,,
18,Noah Wilson,Physics,21-02-2025,1,,
18,Noah Wilson,Physics,22-02-2025,0,,
18,Noah Wilson,Physics,23-02-2025,1,,
18,Noah Wilson,Physics,24-02-2025,1,,
18,Noah Wilson,Physics,25-02-2025,0,,
18,Noah Wilson,Physics,26-02-2025,1,,
18,Noah Wilson,Physics,27-02-2025,1,,
18,Noah Wilson,Physics,28-02-2025,0,,
19,David Jones,Chemistry,01-01-2025,1,1,74.1
19,David Jones,Chemistry,02-01-2025,1,,
19,David Jones,Chemistry,03-01-2025,1,,
19,David Jones,Chemistry,04-01-2025,0,,
19,David Jones,Chemistry,05-01-2025,1,,
19,David Jones,Chemistry,06-01-2025,1,2,86
19,David Jones,Chemistry,07-01-2025,1,,
19,David Jones,Chemistry,08-01-2025,1,,
19,David Jones,Chemistry,09-01-2025,1,,
19,David Jones,Chemistry,10-01-2025,1,,
19,David Jones,Chemistry,11-01-2025,1,,
19,David Jones,Chemistry,12-01-2025,1,,
19,David Jones,Chemistry,13-01-2025,1,,
19,David Jones,Chemistry,14-01-2025,0,,
19,David Jones,Chemistry,15-01-2025,1,,
19,David Jones,Chemistry,16-01-2025,1,,
